Product_ID,Category,Sub_Category,Product_Name
PROD-00483,Electronics,Headphone,Headphone Model-848
PROD-00484,Grocery_FMCG,Cooking Oil,Cooking Oil Model-831
PROD-00485,Grocery_FMCG,Snacks,Snacks Model-711
PROD-00486,Electronics,Smartphone,Smartphone Model-271
PROD-00487,Electronics,Headphone,Headphone Model-171
PROD-00488,Garments,Kids Wear,Kids Wear Model-310
PROD-00489,Grocery_FMCG,Rice,Rice Model-734
PROD-00490,Books_Stationery,Art Supplies,Art Supplies Model-123
PROD-00491,Garments,T-Shirt,T-Shirt Model-467
PROD-00492,Footwear,Formal Shoe,Formal Shoe Model-882
PROD-00493,Electronics,Feature Phone,Feature Phone Model-101
PROD-00494,Footwear,Sneaker,Sneaker Model-909
PROD-00495,Beauty_Health,Makeup,Makeup Model-154
PROD-00496,Electronics,Feature Phone,Feature Phone Model-184
PROD-00497,Electronics,Home Appliance,Home Appliance Model-269
PROD-00498,Books_Stationery,Notebook,Notebook Model-279
PROD-00499,Electronics,Headphone,Headphone Model-333
PROD-00500,Home_Living,Decor,Decor Model-306
PROD-00501,Garments,Kids Wear,Kids Wear Model-555
PROD-00502,Footwear,Sneaker,Sneaker Model-305
PROD-00503,Garments,T-Shirt,T-Shirt Model-575
PROD-00504,Footwear,Sandal,Sandal Model-833
PROD-00505,Electronics,Smartphone,Smartphone Model-441
PROD-00506,Garments,Panjabi,Panjabi Model-938
PROD-00507,Garments,Panjabi,Panjabi Model-662
PROD-00508,Beauty_Health,Supplements,Supplements Model-486
PROD-00509,Grocery_FMCG,Snacks,Snacks Model-404
PROD-00510,Footwear,Sandal,Sandal Model-350
PROD-00511,Footwear,Formal Shoe,Formal Shoe Model-857
PROD-00512,Garments,Kurti,Kurti Model-461
PROD-00513,Electronics,Home Appliance,Home Appliance Model-816
PROD-00514,Books_Stationery,Notebook,Notebook Model-574
PROD-00515,Grocery_FMCG,Snacks,Snacks Model-675
PROD-00516,Garments,Saree,Saree Model-897
PROD-00517,Electronics,Power Bank,Power Bank Model-685
PROD-00518,Garments,Panjabi,Panjabi Model-320
PROD-00519,Footwear,Sandal,Sandal Model-255
PROD-00520,Garments,Kurti,Kurti Model-556
PROD-00521,Books_Stationery,Art Supplies,Art Supplies Model-592
PROD-00522,Grocery_FMCG,Rice,Rice Model-909
PROD-00523,Beauty_Health,Makeup,Makeup Model-192
PROD-00524,Garments,T-Shirt,T-Shirt Model-153
PROD-00525,Grocery_FMCG,Personal Care,Personal Care Model-627
PROD-00526,Garments,T-Shirt,T-Shirt Model-330
PROD-00527,Grocery_FMCG,Beverages,Beverages Model-797
PROD-00528,Garments,Jeans,Jeans Model-811
PROD-00529,Grocery_FMCG,Personal Care,Personal Care Model-872
PROD-00530,Grocery_FMCG,Snacks,Snacks Model-595
PROD-00531,Electronics,Headphone,Headphone Model-140
PROD-00532,Grocery_FMCG,Snacks,Snacks Model-426
PROD-00533,Electronics,Headphone,Headphone Model-728
PROD-00534,Beauty_Health,Makeup,Makeup Model-742
PROD-00535,Garments,Saree,Saree Model-151
PROD-00536,Footwear,Sandal,Sandal Model-554
PROD-00537,Electronics,Headphone,Headphone Model-799
PROD-00538,Garments,T-Shirt,T-Shirt Model-471
PROD-00539,Electronics,Home Appliance,Home Appliance Model-646
PROD-00540,Electronics,Smart Watch,Smart Watch Model-933
PROD-00541,Books_Stationery,Art Supplies,Art Supplies Model-529
PROD-00542,Footwear,Sneaker,Sneaker Model-160
PROD-00543,Garments,T-Shirt,T-Shirt Model-648
PROD-00544,Garments,Jeans,Jeans Model-934
PROD-00545,Grocery_FMCG,Beverages,Beverages Model-562
PROD-00546,Garments,Kurti,Kurti Model-729
PROD-00547,Electronics,Home Appliance,Home Appliance Model-726
PROD-00548,Grocery_FMCG,Rice,Rice Model-179
PROD-00549,Grocery_FMCG,Rice,Rice Model-688
PROD-00550,Grocery_FMCG,Beverages,Beverages Model-887
PROD-00551,Grocery_FMCG,Rice,Rice Model-948
PROD-00552,Footwear,Sandal,Sandal Model-312
PROD-00553,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-909
PROD-00554,Beauty_Health,Skincare,Skincare Model-890
PROD-00555,Garments,Saree,Saree Model-363
PROD-00556,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-756
PROD-00557,Footwear,Sandal,Sandal Model-190
PROD-00558,Electronics,Feature Phone,Feature Phone Model-772
PROD-00559,Garments,Saree,Saree Model-289
PROD-00560,Garments,Jeans,Jeans Model-929
PROD-00561,Footwear,Sneaker,Sneaker Model-873
PROD-00562,Beauty_Health,Haircare,Haircare Model-690
PROD-00563,Grocery_FMCG,Cooking Oil,Cooking Oil Model-822
PROD-00564,Garments,Kurti,Kurti Model-781
PROD-00565,Footwear,Formal Shoe,Formal Shoe Model-287
PROD-00566,Grocery_FMCG,Cooking Oil,Cooking Oil Model-407
PROD-00567,Electronics,Headphone,Headphone Model-215
PROD-00568,Electronics,Laptop,Laptop Model-564
PROD-00569,Electronics,Headphone,Headphone Model-986
PROD-00570,Garments,Kurti,Kurti Model-616
PROD-00571,Electronics,Home Appliance,Home Appliance Model-520
PROD-00572,Garments,Panjabi,Panjabi Model-969
PROD-00573,Footwear,Slipper,Slipper Model-409
PROD-00574,Home_Living,Kitchenware,Kitchenware Model-350
PROD-00575,Grocery_FMCG,Beverages,Beverages Model-306
PROD-00576,Home_Living,Kitchenware,Kitchenware Model-378
PROD-00577,Garments,Panjabi,Panjabi Model-652
PROD-00578,Garments,T-Shirt,T-Shirt Model-909
PROD-00579,Footwear,Slipper,Slipper Model-544
PROD-00580,Electronics,Smart Watch,Smart Watch Model-273
PROD-00581,Electronics,Power Bank,Power Bank Model-157
PROD-00582,Footwear,Formal Shoe,Formal Shoe Model-448
PROD-00583,Grocery_FMCG,Personal Care,Personal Care Model-615
PROD-00584,Home_Living,Furniture,Furniture Model-488
PROD-00585,Beauty_Health,Supplements,Supplements Model-174
PROD-00586,Garments,Kids Wear,Kids Wear Model-475
PROD-00587,Grocery_FMCG,Beverages,Beverages Model-867
PROD-00588,Footwear,Slipper,Slipper Model-750
PROD-00589,Beauty_Health,Skincare,Skincare Model-266
PROD-00590,Beauty_Health,Makeup,Makeup Model-901
PROD-00591,Grocery_FMCG,Snacks,Snacks Model-446
PROD-00592,Electronics,Home Appliance,Home Appliance Model-587
PROD-00593,Electronics,Headphone,Headphone Model-824
PROD-00594,Electronics,Headphone,Headphone Model-308
PROD-00595,Footwear,Formal Shoe,Formal Shoe Model-992
PROD-00596,Home_Living,Kitchenware,Kitchenware Model-241
PROD-00597,Garments,Jeans,Jeans Model-712
PROD-00598,Electronics,Feature Phone,Feature Phone Model-864
PROD-00599,Garments,T-Shirt,T-Shirt Model-347
PROD-00600,Grocery_FMCG,Cooking Oil,Cooking Oil Model-181
PROD-00601,Footwear,Sneaker,Sneaker Model-603
PROD-00602,Garments,Jeans,Jeans Model-777
PROD-00603,Grocery_FMCG,Rice,Rice Model-953
PROD-00604,Home_Living,Decor,Decor Model-218
PROD-00605,Electronics,Feature Phone,Feature Phone Model-428
PROD-00606,Home_Living,Kitchenware,Kitchenware Model-447
PROD-00607,Footwear,Sneaker,Sneaker Model-953
PROD-00608,Garments,Jeans,Jeans Model-983
PROD-00609,Footwear,Sneaker,Sneaker Model-883
PROD-00610,Electronics,Feature Phone,Feature Phone Model-779
PROD-00611,Electronics,Headphone,Headphone Model-231
PROD-00612,Garments,Kids Wear,Kids Wear Model-440
PROD-00613,Garments,Saree,Saree Model-671
PROD-00614,Electronics,Smart Watch,Smart Watch Model-375
PROD-00615,Grocery_FMCG,Cooking Oil,Cooking Oil Model-404
PROD-00616,Electronics,Power Bank,Power Bank Model-101
PROD-00617,Garments,Jeans,Jeans Model-357
PROD-00618,Garments,Kids Wear,Kids Wear Model-723
PROD-00619,Footwear,Formal Shoe,Formal Shoe Model-636
PROD-00620,Footwear,Slipper,Slipper Model-179
PROD-00621,Grocery_FMCG,Cooking Oil,Cooking Oil Model-142
PROD-00622,Garments,Jeans,Jeans Model-245
PROD-00623,Electronics,Feature Phone,Feature Phone Model-210
PROD-00624,Electronics,Headphone,Headphone Model-209
PROD-00625,Garments,Panjabi,Panjabi Model-746
PROD-00626,Grocery_FMCG,Personal Care,Personal Care Model-738
PROD-00627,Home_Living,Kitchenware,Kitchenware Model-733
PROD-00628,Home_Living,Bedding,Bedding Model-353
PROD-00629,Garments,Saree,Saree Model-989
PROD-00630,Beauty_Health,Makeup,Makeup Model-699
PROD-00631,Electronics,Laptop,Laptop Model-384
PROD-00632,Electronics,Smartphone,Smartphone Model-956
PROD-00633,Beauty_Health,Supplements,Supplements Model-180
PROD-00634,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-157
PROD-00635,Garments,Kurti,Kurti Model-721
PROD-00636,Home_Living,Bedding,Bedding Model-297
PROD-00637,Garments,Panjabi,Panjabi Model-932
PROD-00638,Home_Living,Furniture,Furniture Model-654
PROD-00639,Grocery_FMCG,Cooking Oil,Cooking Oil Model-372
PROD-00640,Electronics,Home Appliance,Home Appliance Model-773
PROD-00641,Beauty_Health,Makeup,Makeup Model-938
PROD-00642,Footwear,Sandal,Sandal Model-638
PROD-00643,Garments,Kids Wear,Kids Wear Model-391
PROD-00644,Garments,T-Shirt,T-Shirt Model-846
PROD-00645,Electronics,Headphone,Headphone Model-510
PROD-00646,Beauty_Health,Skincare,Skincare Model-540
PROD-00647,Books_Stationery,Office Supplies,Office Supplies Model-110
PROD-00648,Garments,Jeans,Jeans Model-343
PROD-00649,Garments,Saree,Saree Model-358
PROD-00650,Electronics,Smartphone,Smartphone Model-534
PROD-00651,Footwear,Sneaker,Sneaker Model-812
PROD-00652,Electronics,Home Appliance,Home Appliance Model-704
PROD-00653,Garments,Kurti,Kurti Model-100
PROD-00654,Books_Stationery,Art Supplies,Art Supplies Model-631
PROD-00655,Footwear,Sneaker,Sneaker Model-520
PROD-00656,Garments,T-Shirt,T-Shirt Model-670
PROD-00657,Electronics,Home Appliance,Home Appliance Model-722
PROD-00658,Beauty_Health,Makeup,Makeup Model-871
PROD-00659,Books_Stationery,Story Book,Story Book Model-997
PROD-00660,Electronics,Laptop,Laptop Model-409
PROD-00661,Garments,Kurti,Kurti Model-135
PROD-00662,Grocery_FMCG,Cooking Oil,Cooking Oil Model-748
PROD-00663,Electronics,Power Bank,Power Bank Model-520
PROD-00664,Home_Living,Furniture,Furniture Model-693
PROD-00665,Electronics,Laptop,Laptop Model-574
PROD-00666,Grocery_FMCG,Rice,Rice Model-183
PROD-00667,Electronics,Home Appliance,Home Appliance Model-834
PROD-00668,Footwear,Slipper,Slipper Model-475
PROD-00669,Grocery_FMCG,Cooking Oil,Cooking Oil Model-460
PROD-00670,Electronics,Power Bank,Power Bank Model-235
PROD-00671,Beauty_Health,Haircare,Haircare Model-656
PROD-00672,Electronics,Headphone,Headphone Model-243
PROD-00673,Garments,Saree,Saree Model-193
PROD-00674,Grocery_FMCG,Snacks,Snacks Model-125
PROD-00675,Beauty_Health,Supplements,Supplements Model-961
PROD-00676,Books_Stationery,Story Book,Story Book Model-165
PROD-00677,Home_Living,Bedding,Bedding Model-997
PROD-00678,Footwear,Sandal,Sandal Model-467
PROD-00679,Garments,Kids Wear,Kids Wear Model-439
PROD-00680,Garments,Kids Wear,Kids Wear Model-615
PROD-00681,Electronics,Feature Phone,Feature Phone Model-709
PROD-00682,Garments,Kurti,Kurti Model-323
PROD-00683,Home_Living,Decor,Decor Model-256
PROD-00684,Beauty_Health,Makeup,Makeup Model-669
PROD-00685,Electronics,Smartphone,Smartphone Model-741
PROD-00686,Footwear,Slipper,Slipper Model-352
PROD-00687,Beauty_Health,Makeup,Makeup Model-757
PROD-00688,Electronics,Smartphone,Smartphone Model-494
PROD-00689,Home_Living,Furniture,Furniture Model-773
PROD-00690,Grocery_FMCG,Cooking Oil,Cooking Oil Model-675
PROD-00691,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-924
PROD-00692,Footwear,Formal Shoe,Formal Shoe Model-446
PROD-00693,Garments,Kurti,Kurti Model-167
PROD-00694,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-479
PROD-00695,Electronics,Smartphone,Smartphone Model-995
PROD-00696,Books_Stationery,Notebook,Notebook Model-810
PROD-00697,Footwear,Sneaker,Sneaker Model-139
PROD-00698,Garments,Jeans,Jeans Model-717
PROD-00699,Home_Living,Bedding,Bedding Model-448
PROD-00700,Electronics,Headphone,Headphone Model-312
PROD-00701,Grocery_FMCG,Snacks,Snacks Model-436
PROD-00702,Books_Stationery,Notebook,Notebook Model-859
PROD-00703,Grocery_FMCG,Snacks,Snacks Model-665
PROD-00704,Garments,Kurti,Kurti Model-404
PROD-00705,Footwear,Formal Shoe,Formal Shoe Model-605
PROD-00706,Garments,Saree,Saree Model-841
PROD-00707,Beauty_Health,Haircare,Haircare Model-991
PROD-00708,Garments,Kids Wear,Kids Wear Model-140
PROD-00709,Electronics,Feature Phone,Feature Phone Model-442
PROD-00710,Beauty_Health,Makeup,Makeup Model-712
PROD-00711,Beauty_Health,Makeup,Makeup Model-247
PROD-00712,Garments,Jeans,Jeans Model-600
PROD-00713,Beauty_Health,Haircare,Haircare Model-406
PROD-00714,Footwear,Formal Shoe,Formal Shoe Model-428
PROD-00715,Electronics,Headphone,Headphone Model-753
PROD-00716,Books_Stationery,Art Supplies,Art Supplies Model-326
PROD-00717,Electronics,Power Bank,Power Bank Model-626
PROD-00718,Beauty_Health,Skincare,Skincare Model-713
PROD-00719,Beauty_Health,Makeup,Makeup Model-778
PROD-00720,Beauty_Health,Makeup,Makeup Model-934
PROD-00721,Electronics,Feature Phone,Feature Phone Model-554
PROD-00722,Garments,Kurti,Kurti Model-353
PROD-00723,Garments,Kids Wear,Kids Wear Model-591
PROD-00724,Garments,Kids Wear,Kids Wear Model-714
PROD-00725,Electronics,Power Bank,Power Bank Model-786
PROD-00726,Garments,Panjabi,Panjabi Model-901
PROD-00727,Garments,Saree,Saree Model-393
PROD-00728,Home_Living,Kitchenware,Kitchenware Model-370
PROD-00729,Garments,Kurti,Kurti Model-280
PROD-00730,Garments,Kids Wear,Kids Wear Model-999
PROD-00731,Home_Living,Bedding,Bedding Model-986
PROD-00732,Garments,T-Shirt,T-Shirt Model-206
PROD-00733,Electronics,Home Appliance,Home Appliance Model-438
PROD-00734,Footwear,Sneaker,Sneaker Model-692
PROD-00735,Home_Living,Bedding,Bedding Model-437
PROD-00736,Beauty_Health,Supplements,Supplements Model-408
PROD-00737,Beauty_Health,Haircare,Haircare Model-910
PROD-00738,Electronics,Power Bank,Power Bank Model-229
PROD-00739,Electronics,Smart Watch,Smart Watch Model-930
PROD-00740,Electronics,Smartphone,Smartphone Model-830
PROD-00741,Beauty_Health,Makeup,Makeup Model-246
PROD-00742,Beauty_Health,Makeup,Makeup Model-346
PROD-00743,Garments,Kids Wear,Kids Wear Model-350
PROD-00744,Electronics,Feature Phone,Feature Phone Model-922
PROD-00745,Electronics,Feature Phone,Feature Phone Model-241
PROD-00746,Electronics,Smart Watch,Smart Watch Model-166
PROD-00747,Beauty_Health,Supplements,Supplements Model-690
PROD-00748,Grocery_FMCG,Snacks,Snacks Model-760
PROD-00749,Grocery_FMCG,Rice,Rice Model-421
PROD-00750,Home_Living,Bedding,Bedding Model-459
PROD-00751,Footwear,Slipper,Slipper Model-184
PROD-00752,Footwear,Formal Shoe,Formal Shoe Model-430
PROD-00753,Footwear,Sneaker,Sneaker Model-875
PROD-00754,Garments,Saree,Saree Model-650
PROD-00755,Home_Living,Kitchenware,Kitchenware Model-557
PROD-00756,Electronics,Headphone,Headphone Model-703
PROD-00757,Garments,Jeans,Jeans Model-238
PROD-00758,Electronics,Smart Watch,Smart Watch Model-904
PROD-00759,Garments,Kurti,Kurti Model-447
PROD-00760,Electronics,Laptop,Laptop Model-521
PROD-00761,Grocery_FMCG,Snacks,Snacks Model-815
PROD-00762,Garments,Kurti,Kurti Model-732
PROD-00763,Garments,Saree,Saree Model-829
PROD-00764,Home_Living,Furniture,Furniture Model-846
PROD-00765,Beauty_Health,Supplements,Supplements Model-337
PROD-00766,Electronics,Laptop,Laptop Model-575
PROD-00767,Grocery_FMCG,Rice,Rice Model-272
PROD-00768,Footwear,Sneaker,Sneaker Model-563
PROD-00769,Grocery_FMCG,Snacks,Snacks Model-102
PROD-00770,Electronics,Headphone,Headphone Model-371
PROD-00771,Electronics,Feature Phone,Feature Phone Model-250
PROD-00772,Footwear,Slipper,Slipper Model-864
PROD-00773,Electronics,Feature Phone,Feature Phone Model-102
PROD-00774,Garments,Panjabi,Panjabi Model-749
PROD-00775,Footwear,Sneaker,Sneaker Model-459
PROD-00776,Electronics,Feature Phone,Feature Phone Model-114
PROD-00777,Electronics,Feature Phone,Feature Phone Model-878
PROD-00778,Home_Living,Bedding,Bedding Model-244
PROD-00779,Grocery_FMCG,Personal Care,Personal Care Model-171
PROD-00780,Home_Living,Bedding,Bedding Model-966
PROD-00781,Footwear,Formal Shoe,Formal Shoe Model-504
PROD-00782,Garments,T-Shirt,T-Shirt Model-905
PROD-00783,Grocery_FMCG,Beverages,Beverages Model-976
PROD-00784,Beauty_Health,Skincare,Skincare Model-367
PROD-00785,Footwear,Sandal,Sandal Model-763
PROD-00786,Beauty_Health,Haircare,Haircare Model-189
PROD-00787,Grocery_FMCG,Snacks,Snacks Model-726
PROD-00788,Grocery_FMCG,Cooking Oil,Cooking Oil Model-550
PROD-00789,Beauty_Health,Makeup,Makeup Model-174
PROD-00790,Grocery_FMCG,Rice,Rice Model-227
PROD-00791,Garments,Panjabi,Panjabi Model-576
PROD-00792,Books_Stationery,Art Supplies,Art Supplies Model-899
PROD-00793,Electronics,Home Appliance,Home Appliance Model-839
PROD-00794,Electronics,Smartphone,Smartphone Model-530
PROD-00795,Electronics,Smart Watch,Smart Watch Model-380
PROD-00796,Electronics,Smartphone,Smartphone Model-566
PROD-00797,Grocery_FMCG,Rice,Rice Model-518
PROD-00798,Home_Living,Kitchenware,Kitchenware Model-803
PROD-00799,Beauty_Health,Skincare,Skincare Model-820
PROD-00800,Grocery_FMCG,Cooking Oil,Cooking Oil Model-655
PROD-00801,Garments,Panjabi,Panjabi Model-125
PROD-00802,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-882
PROD-00803,Grocery_FMCG,Cooking Oil,Cooking Oil Model-454
PROD-00804,Garments,Saree,Saree Model-936
PROD-00805,Grocery_FMCG,Personal Care,Personal Care Model-294
PROD-00806,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-614
PROD-00807,Beauty_Health,Skincare,Skincare Model-576
PROD-00808,Electronics,Power Bank,Power Bank Model-982
PROD-00809,Garments,Kurti,Kurti Model-302
PROD-00810,Grocery_FMCG,Beverages,Beverages Model-959
PROD-00811,Home_Living,Bedding,Bedding Model-167
PROD-00812,Grocery_FMCG,Personal Care,Personal Care Model-483
PROD-00813,Footwear,Formal Shoe,Formal Shoe Model-206
PROD-00814,Electronics,Smart Watch,Smart Watch Model-500
PROD-00815,Home_Living,Kitchenware,Kitchenware Model-674
PROD-00816,Grocery_FMCG,Beverages,Beverages Model-407
PROD-00817,Electronics,Smart Watch,Smart Watch Model-358
PROD-00818,Electronics,Headphone,Headphone Model-870
PROD-00819,Garments,Jeans,Jeans Model-408
PROD-00820,Garments,Panjabi,Panjabi Model-695
PROD-00821,Grocery_FMCG,Cooking Oil,Cooking Oil Model-139
PROD-00822,Electronics,Smartphone,Smartphone Model-404
PROD-00823,Garments,Kurti,Kurti Model-562
PROD-00824,Books_Stationery,Office Supplies,Office Supplies Model-121
PROD-00825,Garments,Saree,Saree Model-566
PROD-00826,Garments,Saree,Saree Model-453
PROD-00827,Books_Stationery,Story Book,Story Book Model-162
PROD-00828,Grocery_FMCG,Rice,Rice Model-443
PROD-00829,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-540
PROD-00830,Electronics,Feature Phone,Feature Phone Model-948
PROD-00831,Garments,Kids Wear,Kids Wear Model-349
PROD-00832,Garments,Kids Wear,Kids Wear Model-267
PROD-00833,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-629
PROD-00834,Grocery_FMCG,Rice,Rice Model-641
PROD-00835,Grocery_FMCG,Rice,Rice Model-983
PROD-00836,Electronics,Home Appliance,Home Appliance Model-371
PROD-00837,Books_Stationery,Art Supplies,Art Supplies Model-549
PROD-00838,Footwear,Sneaker,Sneaker Model-824
PROD-00839,Electronics,Smartphone,Smartphone Model-244
PROD-00840,Electronics,Laptop,Laptop Model-512
PROD-00841,Beauty_Health,Haircare,Haircare Model-839
PROD-00842,Home_Living,Kitchenware,Kitchenware Model-340
PROD-00843,Footwear,Slipper,Slipper Model-411
PROD-00844,Electronics,Home Appliance,Home Appliance Model-687
PROD-00845,Beauty_Health,Haircare,Haircare Model-814
PROD-00846,Electronics,Smartphone,Smartphone Model-113
PROD-00847,Electronics,Home Appliance,Home Appliance Model-500
PROD-00848,Footwear,Sneaker,Sneaker Model-582
PROD-00849,Home_Living,Bedding,Bedding Model-858
PROD-00850,Electronics,Smartphone,Smartphone Model-758
PROD-00851,Garments,Jeans,Jeans Model-703
PROD-00852,Beauty_Health,Supplements,Supplements Model-875
PROD-00853,Grocery_FMCG,Personal Care,Personal Care Model-443
PROD-00854,Beauty_Health,Supplements,Supplements Model-354
PROD-00855,Books_Stationery,Office Supplies,Office Supplies Model-201
PROD-00856,Grocery_FMCG,Personal Care,Personal Care Model-975
PROD-00857,Grocery_FMCG,Rice,Rice Model-368
PROD-00858,Grocery_FMCG,Snacks,Snacks Model-292
PROD-00859,Beauty_Health,Skincare,Skincare Model-681
PROD-00860,Footwear,Formal Shoe,Formal Shoe Model-117
PROD-00861,Garments,Kurti,Kurti Model-143
PROD-00862,Electronics,Home Appliance,Home Appliance Model-841
PROD-00863,Garments,Panjabi,Panjabi Model-943
PROD-00864,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-391
PROD-00865,Garments,Jeans,Jeans Model-190
PROD-00866,Garments,Jeans,Jeans Model-930
